BusinessEntityID,TotalPurchaseYTD,DateFirstPurchase,BirthDate,AgeGroup,MaritalStatus,YearlyIncome,IncomeGroup,Gender,TotalChildren,ParentalStatus,NumberChildrenAtHome,Education,Occupation,EducationSegment,HomeOwnerFlag,NumberCarsOwned,OwnsAcar
16455,531.00,2004-06-05 00:00:00.000,1965-09-01 00:00:00.000,56-65,S,25001-50000,Low Income,M,0,FALSE,0,"Bachelors ",Professional,Educated,0,1,TRUE
16456,2253.4725,2003-03-11 00:00:00.000,1951-02-08 00:00:00.000,66+,M,75001-100000,High Income,F,4,TRUE,1,High School,Professional,Least Educated,1,3,TRUE
16457,1111.50,2003-11-27 00:00:00.000,1954-11-27 00:00:00.000,66+,M,0-25000,Least Income,M,2,TRUE,0,Partial High School,Manual,Least Educated,0,2,TRUE
16458,-151.72,2004-02-27 00:00:00.000,1941-09-13 00:00:00.000,66+,M,25001-50000,Low Income,M,4,TRUE,0,"Bachelors ",Management,Educated,1,2,TRUE
16459,-0.01,2004-06-24 00:00:00.000,1965-04-27 00:00:00.000,56-65,S,25001-50000,Low Income,M,3,TRUE,3,"Bachelors ",Skilled Manual,Educated,0,2,TRUE
16460,1666.0018,2001-07-31 00:00:00.000,1970-09-22 00:00:00.000,46-55,S,25001-50000,Low Income,F,0,FALSE,0,"Bachelors ",Clerical,Educated,1,0,FALSE
16461,-1000.435,2003-01-18 00:00:00.000,1946-05-02 00:00:00.000,66+,S,25001-50000,Low Income,F,2,TRUE,0,Partial College,Clerical,Least Educated,0,2,TRUE
16462,-49.00,2004-03-14 00:00:00.000,1961-12-15 00:00:00.000,56-65,M,0-25000,Least Income,F,1,TRUE,0,Graduate Degree,Clerical,"Highly Educated ",1,0,FALSE
16463,-1.01,2004-07-09 00:00:00.000,1945-06-19 00:00:00.000,66+,M,75001-100000,High Income,M,2,TRUE,3,Graduate Degree,Management,"Highly Educated ",1,4,TRUE
16464,2375.08,2001-09-19 00:00:00.000,1954-02-02 00:00:00.000,66+,M,50001-75000,Medium Income,M,2,TRUE,0,Partial High School,Skilled Manual,Least Educated,0,2,TRUE
16465,-154.1164,2001-12-24 00:00:00.000,1978-07-09 00:00:00.000,46-55,S,0-25000,Least Income,F,0,FALSE,0,Partial College,Manual,Least Educated,0,1,TRUE
16466,4699.74,2002-11-16 00:00:00.000,1956-02-10 00:00:00.000,66+,M,greater than 100000,Highest Income,M,2,TRUE,4,High School,Professional,Least Educated,1,2,TRUE
16467,108.97,2004-07-26 00:00:00.000,1973-03-22 00:00:00.000,46-55,S,25001-50000,Low Income,M,1,TRUE,0,Graduate Degree,Skilled Manual,"Highly Educated ",1,0,FALSE
16468,32.69,2003-10-06 00:00:00.000,1951-09-10 00:00:00.000,66+,M,0-25000,Least Income,F,4,TRUE,0,High School,Manual,Least Educated,0,2,TRUE
16469,-6.01,2003-12-24 00:00:00.000,1960-07-22 00:00:00.000,56-65,M,0-25000,Least Income,F,1,TRUE,1,Partial College,Manual,Least Educated,1,0,FALSE
16470,-4.00,2003-08-10 00:00:00.000,1962-03-07 00:00:00.000,56-65,M,25001-50000,Low Income,F,4,TRUE,3,High School,Skilled Manual,Least Educated,1,2,TRUE
16471,2.70,2004-04-12 00:00:00.000,1953-07-21 00:00:00.000,66+,M,75001-100000,High Income,F,4,TRUE,2,Partial College,Professional,Least Educated,1,2,TRUE
16472,2300.34,2001-10-09 00:00:00.000,1962-12-03 00:00:00.000,56-65,M,greater than 100000,Highest Income,M,1,TRUE,2,"Bachelors ",Management,Educated,1,3,TRUE
16473,2.70,2003-11-07 00:00:00.000,1975-11-18 00:00:00.000,46-55,S,25001-50000,Low Income,M,0,FALSE,0,High School,Skilled Manual,Least Educated,1,2,TRUE
16474,707.36,2003-07-13 00:00:00.000,1961-07-19 00:00:00.000,56-65,S,0-25000,Least Income,M,1,TRUE,1,Partial College,Manual,Least Educated,0,0,FALSE
16475,1740.4675,2003-02-27 00:00:00.000,1958-02-16 00:00:00.000,66+,S,75001-100000,High Income,F,2,TRUE,0,"Bachelors ",Professional,Educated,1,1,TRUE
16476,598.97,2003-08-08 00:00:00.000,1967-02-04 00:00:00.000,56-65,M,0-25000,Least Income,F,1,TRUE,1,Partial College,Manual,Least Educated,1,1,TRUE
16477,84.99,2003-10-25 00:00:00.000,1969-02-07 00:00:00.000,46-55,M,50001-75000,Medium Income,M,1,TRUE,0,Graduate Degree,Professional,"Highly Educated ",1,0,FALSE
16478,-4.00,2004-01-11 00:00:00.000,1951-01-14 00:00:00.000,66+,S,greater than 100000,Highest Income,M,4,TRUE,5,High School,Professional,Least Educated,0,3,TRUE
16479,27.97,2004-01-30 00:00:00.000,1957-04-17 00:00:00.000,66+,S,50001-75000,Medium Income,F,1,TRUE,0,Partial College,Skilled Manual,Least Educated,1,1,TRUE
16480,-24.99,2003-12-09 00:00:00.000,1976-12-03 00:00:00.000,46-55,S,0-25000,Least Income,F,0,FALSE,0,High School,Manual,Least Educated,0,1,TRUE
16481,19.69,2003-10-06 00:00:00.000,1959-09-02 00:00:00.000,56-65,S,50001-75000,Medium Income,F,4,TRUE,0,Graduate Degree,Skilled Manual,"Highly Educated ",1,0,FALSE
16482,2253.47,2004-05-19 00:00:00.000,1966-08-01 00:00:00.000,56-65,S,50001-75000,Medium Income,M,0,FALSE,0,Graduate Degree,Skilled Manual,"Highly Educated ",0,0,FALSE
16483,-0.67,2003-08-13 00:00:00.000,1962-09-21 00:00:00.000,56-65,S,0-25000,Least Income,F,1,TRUE,0,Graduate Degree,Manual,"Highly Educated ",1,0,FALSE
16484,-3578.27,2001-11-16 00:00:00.000,1968-02-12 00:00:00.000,56-65,S,50001-75000,Medium Income,F,2,TRUE,2,"Bachelors ",Professional,Educated,1,1,TRUE
16485,-1120.49,2003-11-30 00:00:00.000,1969-03-02 00:00:00.000,46-55,S,25001-50000,Low Income,F,0,FALSE,0,Graduate Degree,Clerical,"Highly Educated ",1,0,FALSE
16486,1512.00,2003-03-02 00:00:00.000,1959-02-07 00:00:00.000,56-65,S,50001-75000,Medium Income,M,2,TRUE,0,Graduate Degree,Professional,"Highly Educated ",1,1,TRUE
16487,-946.95,2002-04-02 00:00:00.000,1957-07-05 00:00:00.000,66+,M,50001-75000,Medium Income,F,3,TRUE,2,Partial College,Professional,Least Educated,1,0,FALSE
16488,1141.49,2001-07-07 00:00:00.000,1976-10-23 00:00:00.000,46-55,M,0-25000,Least Income,F,1,TRUE,1,High School,Manual,Least Educated,1,0,FALSE
16489,512.97,2003-12-21 00:00:00.000,1969-02-24 00:00:00.000,46-55,M,75001-100000,High Income,M,3,TRUE,0,Graduate Degree,Professional,"Highly Educated ",1,0,FALSE
16490,2324.99,2002-05-14 00:00:00.000,1963-12-20 00:00:00.000,56-65,S,greater than 100000,Highest Income,M,4,TRUE,3,Partial College,Professional,Least Educated,1,3,TRUE
16491,-4.99,2003-11-07 00:00:00.000,1959-10-04 00:00:00.000,56-65,M,greater than 100000,Highest Income,F,4,TRUE,2,"Bachelors ",Management,Educated,1,1,TRUE
16492,2447.35,2004-05-31 00:00:00.000,1972-12-02 00:00:00.000,46-55,M,50001-75000,Medium Income,M,1,TRUE,0,Graduate Degree,Professional,"Highly Educated ",1,0,FALSE
16493,30.31,2003-11-04 00:00:00.000,1948-10-17 00:00:00.000,66+,M,25001-50000,Low Income,F,4,TRUE,0,High School,Professional,Least Educated,0,2,TRUE
16494,-539.99,2004-02-18 00:00:00.000,1974-11-01 00:00:00.000,46-55,S,50001-75000,Medium Income,M,0,FALSE,0,Partial College,Professional,Least Educated,0,2,TRUE
16495,2448.3375,2002-12-13 00:00:00.000,1968-02-18 00:00:00.000,56-65,S,50001-75000,Medium Income,F,0,FALSE,0,"Bachelors ",Professional,Educated,1,1,TRUE
16496,19.20,2004-07-03 00:00:00.000,1954-05-20 00:00:00.000,66+,S,25001-50000,Low Income,M,3,TRUE,0,Partial High School,Clerical,Least Educated,0,2,TRUE
16497,-2319.99,2002-05-21 00:00:00.000,1964-03-13 00:00:00.000,56-65,M,25001-50000,Low Income,F,1,TRUE,1,"Bachelors ",Skilled Manual,Educated,1,2,TRUE
16498,-539.99,2004-06-27 00:00:00.000,1957-09-26 00:00:00.000,66+,M,75001-100000,High Income,M,2,TRUE,1,"Bachelors ",Management,Educated,0,0,FALSE
16499,-5.00,2003-11-21 00:00:00.000,1969-10-12 00:00:00.000,46-55,S,0-25000,Least Income,F,0,FALSE,0,Partial College,Manual,Least Educated,0,1,TRUE
16500,2336.95,2002-04-27 00:00:00.000,1968-04-18 00:00:00.000,56-65,S,50001-75000,Medium Income,M,2,TRUE,2,Graduate Degree,Professional,"Highly Educated ",0,0,FALSE
16501,4.00,2004-05-19 00:00:00.000,1966-09-20 00:00:00.000,56-65,S,75001-100000,High Income,F,5,TRUE,5,"Bachelors ",Professional,Educated,0,4,TRUE
16502,-3578.27,2001-08-11 00:00:00.000,1949-02-22 00:00:00.000,66+,M,50001-75000,Medium Income,M,2,TRUE,1,Partial College,Professional,Least Educated,0,2,TRUE
16503,19.82,2004-01-15 00:00:00.000,1950-05-24 00:00:00.000,66+,S,75001-100000,High Income,F,4,TRUE,1,High School,Management,Least Educated,0,3,TRUE
16504,27.69,2003-12-03 00:00:00.000,1960-10-05 00:00:00.000,56-65,S,25001-50000,Low Income,M,0,FALSE,0,"Bachelors ",Professional,Educated,0,1,TRUE
16505,43.82,2003-12-09 00:00:00.000,1949-02-27 00:00:00.000,66+,S,0-25000,Least Income,F,2,TRUE,1,Partial High School,Clerical,Least Educated,1,2,TRUE
16506,-2049.0964,2003-05-24 00:00:00.000,1949-04-11 00:00:00.000,66+,S,50001-75000,Medium Income,M,2,TRUE,1,Partial College,Professional,Least Educated,1,0,FALSE
16507,21.00,2004-02-17 00:00:00.000,1974-09-17 00:00:00.000,46-55,S,0-25000,Least Income,F,0,FALSE,0,Partial High School,Manual,Least Educated,1,2,TRUE
16508,1085.50,2003-11-05 00:00:00.000,1954-04-15 00:00:00.000,66+,S,0-25000,Least Income,F,2,TRUE,0,Partial College,Manual,Least Educated,0,1,TRUE
16509,0.50,2004-02-17 00:00:00.000,1966-09-26 00:00:00.000,56-65,M,75001-100000,High Income,M,3,TRUE,3,"Bachelors ",Skilled Manual,Educated,0,0,FALSE
16510,1085.5025,2002-12-09 00:00:00.000,1971-08-14 00:00:00.000,46-55,M,75001-100000,High Income,F,0,FALSE,0,"Bachelors ",Professional,Educated,0,4,TRUE
16511,-35.00,2004-02-28 00:00:00.000,1949-10-25 00:00:00.000,66+,M,75001-100000,High Income,F,5,TRUE,1,High School,Management,Least Educated,1,3,TRUE
16512,2386.96,2004-05-15 00:00:00.000,1951-04-08 00:00:00.000,66+,M,50001-75000,Medium Income,M,2,TRUE,1,Partial College,Professional,Least Educated,1,1,TRUE
16513,-28.01,2004-04-20 00:00:00.000,1971-05-25 00:00:00.000,46-55,M,50001-75000,Medium Income,F,1,TRUE,0,Graduate Degree,Professional,"Highly Educated ",1,0,FALSE
16514,2292.70,2002-06-27 00:00:00.000,1940-06-20 00:00:00.000,66+,S,75001-100000,High Income,M,4,TRUE,0,"Bachelors ",Management,Educated,1,2,TRUE
16515,-9.51,2003-08-19 00:00:00.000,1974-10-04 00:00:00.000,46-55,S,0-25000,Least Income,F,0,FALSE,0,Partial High School,Manual,Least Educated,1,2,TRUE
16516,31.69,2003-10-14 00:00:00.000,1979-10-23 00:00:00.000,36-45,S,25001-50000,Low Income,F,3,TRUE,3,Partial College,Clerical,Least Educated,0,1,TRUE
16517,-26.00,2003-10-31 00:00:00.000,1957-08-11 00:00:00.000,66+,M,0-25000,Least Income,F,1,TRUE,0,Partial College,Manual,Least Educated,1,0,FALSE
16518,-4.99,2004-02-16 00:00:00.000,1965-09-20 00:00:00.000,56-65,M,25001-50000,Low Income,M,3,TRUE,3,"Bachelors ",Skilled Manual,Educated,1,1,TRUE
16519,2349.08,2003-12-28 00:00:00.000,1968-10-23 00:00:00.000,56-65,S,75001-100000,High Income,M,4,TRUE,4,"Bachelors ",Management,Educated,1,1,TRUE
16520,3042.33,2002-01-20 00:00:00.000,1974-11-13 00:00:00.000,46-55,S,0-25000,Least Income,F,0,FALSE,0,Partial High School,Manual,Least Educated,1,2,TRUE
16521,129.93,2003-08-16 00:00:00.000,1967-07-10 00:00:00.000,56-65,S,50001-75000,Medium Income,M,2,TRUE,2,"Bachelors ",Skilled Manual,Educated,0,1,TRUE
16522,-20.01,2004-05-13 00:00:00.000,1958-05-14 00:00:00.000,66+,M,75001-100000,High Income,M,5,TRUE,0,Graduate Degree,Skilled Manual,"Highly Educated ",1,0,FALSE
16523,-3578.27,2001-11-08 00:00:00.000,1967-09-09 00:00:00.000,56-65,S,50001-75000,Medium Income,M,2,TRUE,2,"Bachelors ",Skilled Manual,Educated,1,1,TRUE
16524,-4.99,2004-03-14 00:00:00.000,1977-09-20 00:00:00.000,46-55,S,25001-50000,Low Income,F,0,FALSE,0,Partial High School,Clerical,Least Educated,1,2,TRUE
16525,145.045,2002-11-03 00:00:00.000,1973-10-22 00:00:00.000,46-55,M,75001-100000,High Income,F,0,FALSE,0,"Bachelors ",Professional,Educated,1,3,TRUE
16526,499.98,2004-02-12 00:00:00.000,1955-05-06 00:00:00.000,66+,M,25001-50000,Low Income,M,1,TRUE,0,High School,Clerical,Least Educated,0,2,TRUE
16527,1070.50,2003-08-19 00:00:00.000,1967-07-22 00:00:00.000,56-65,S,50001-75000,Medium Income,M,0,FALSE,0,Graduate Degree,Professional,"Highly Educated ",0,1,TRUE
16528,1475.515,2003-02-14 00:00:00.000,1969-05-25 00:00:00.000,46-55,S,25001-50000,Low Income,F,0,FALSE,0,Graduate Degree,Clerical,"Highly Educated ",1,0,FALSE
16529,1075.49,2002-08-15 00:00:00.000,1943-09-03 00:00:00.000,66+,M,0-25000,Least Income,F,2,TRUE,0,Partial College,Manual,Least Educated,1,1,TRUE
16530,6.98,2004-02-09 00:00:00.000,1977-07-26 00:00:00.000,46-55,S,25001-50000,Low Income,M,0,FALSE,0,Partial High School,Clerical,Least Educated,0,2,TRUE
16531,-4.99,2003-09-18 00:00:00.000,1970-10-04 00:00:00.000,46-55,M,25001-50000,Low Income,F,1,TRUE,1,"Bachelors ",Skilled Manual,Educated,1,1,TRUE
16532,-4.99,2004-06-06 00:00:00.000,1975-10-14 00:00:00.000,46-55,M,25001-50000,Low Income,M,4,TRUE,4,Partial College,Clerical,Least Educated,1,1,TRUE
16533,-3399.99,2002-04-30 00:00:00.000,1958-10-21 00:00:00.000,66+,S,greater than 100000,Highest Income,F,0,FALSE,1,Graduate Degree,Management,"Highly Educated ",0,2,TRUE
16534,-35.00,2004-02-29 00:00:00.000,1969-04-16 00:00:00.000,46-55,S,50001-75000,Medium Income,M,1,TRUE,0,Graduate Degree,Professional,"Highly Educated ",1,0,FALSE
16535,-30.00,2004-05-29 00:00:00.000,1941-11-07 00:00:00.000,66+,S,greater than 100000,Highest Income,M,2,TRUE,3,"Bachelors ",Management,Educated,0,4,TRUE
16536,25.00,2004-06-09 00:00:00.000,1946-04-26 00:00:00.000,66+,S,greater than 100000,Highest Income,F,4,TRUE,4,Partial College,Professional,Least Educated,0,4,TRUE
16537,531.00,2004-06-08 00:00:00.000,1964-02-10 00:00:00.000,56-65,S,25001-50000,Low Income,M,0,FALSE,0,"Bachelors ",Professional,Educated,0,1,TRUE
16538,59.48,2003-10-09 00:00:00.000,1940-07-06 00:00:00.000,66+,M,0-25000,Least Income,M,1,TRUE,0,"Bachelors ",Clerical,Educated,1,0,FALSE
16539,-4.99,2003-11-27 00:00:00.000,1957-09-13 00:00:00.000,66+,M,50001-75000,Medium Income,M,2,TRUE,0,High School,Professional,Least Educated,0,2,TRUE
16540,-49.00,2004-02-10 00:00:00.000,1947-08-26 00:00:00.000,66+,M,75001-100000,High Income,F,3,TRUE,4,High School,Management,Least Educated,0,4,TRUE
16541,-21.00,2004-06-18 00:00:00.000,1953-08-22 00:00:00.000,66+,S,50001-75000,Medium Income,M,3,TRUE,1,Partial High School,Skilled Manual,Least Educated,1,2,TRUE
16542,-0.01,2003-11-19 00:00:00.000,1950-11-09 00:00:00.000,66+,S,greater than 100000,Highest Income,F,4,TRUE,5,Partial College,Management,Least Educated,0,3,TRUE
16543,-30.00,2003-12-17 00:00:00.000,1949-07-23 00:00:00.000,66+,M,75001-100000,High Income,F,5,TRUE,1,High School,Management,Least Educated,0,3,TRUE
16544,498.98,2003-09-29 00:00:00.000,1980-12-24 00:00:00.000,36-45,S,0-25000,Least Income,M,0,FALSE,0,Partial College,Skilled Manual,Least Educated,0,2,TRUE
16545,518.50,2004-02-26 00:00:00.000,1959-04-17 00:00:00.000,56-65,S,50001-75000,Medium Income,M,1,TRUE,0,Graduate Degree,Professional,"Highly Educated ",0,1,TRUE
16546,-0.01,2003-08-30 00:00:00.000,1949-03-16 00:00:00.000,66+,M,greater than 100000,Highest Income,F,4,TRUE,5,High School,Management,Least Educated,1,3,TRUE
16547,-5.51,2003-12-07 00:00:00.000,1959-12-17 00:00:00.000,56-65,M,50001-75000,Medium Income,M,4,TRUE,0,Graduate Degree,Skilled Manual,"Highly Educated ",1,0,FALSE
16548,-30.01,2003-11-04 00:00:00.000,1959-03-07 00:00:00.000,56-65,M,greater than 100000,Highest Income,F,1,TRUE,1,"Bachelors ",Management,Educated,1,4,TRUE
16549,2382.9725,2003-05-08 00:00:00.000,1956-08-12 00:00:00.000,66+,S,75001-100000,High Income,M,2,TRUE,1,Partial College,Professional,Least Educated,1,0,FALSE
16550,19.20,2003-08-15 00:00:00.000,1953-10-25 00:00:00.000,66+,M,greater than 100000,Highest Income,F,4,TRUE,5,Partial College,Professional,Least Educated,1,2,TRUE
16551,-21.49,2004-02-27 00:00:00.000,1948-12-26 00:00:00.000,66+,M,25001-50000,Low Income,F,4,TRUE,0,High School,Professional,Least Educated,1,2,TRUE
16552,-33.52,2004-04-06 00:00:00.000,1956-05-18 00:00:00.000,66+,S,75001-100000,High Income,F,2,TRUE,0,Partial High School,Skilled Manual,Least Educated,1,2,TRUE
16553,-2.96,2004-06-16 00:00:00.000,1956-03-14 00:00:00.000,66+,S,75001-100000,High Income,M,2,TRUE,0,Partial High School,Skilled Manual,Least Educated,0,2,TRUE
16554,-30.00,2004-02-11 00:00:00.000,1958-04-03 00:00:00.000,66+,M,25001-50000,Low Income,M,1,TRUE,0,Partial College,Clerical,Least Educated,1,1,TRUE
16555,27.70,2003-11-26 00:00:00.000,1975-04-16 00:00:00.000,46-55,S,25001-50000,Low Income,M,0,FALSE,0,High School,Skilled Manual,Least Educated,0,1,TRUE
16556,-531.0025,2002-11-17 00:00:00.000,1976-04-17 00:00:00.000,46-55,S,0-25000,Least Income,F,1,TRUE,1,High School,Manual,Least Educated,0,0,FALSE
16557,-2.39,2003-10-14 00:00:00.000,1956-03-02 00:00:00.000,66+,S,0-25000,Least Income,M,3,TRUE,0,Partial High School,Clerical,Least Educated,0,2,TRUE
16558,-4.99,2004-02-01 00:00:00.000,1957-02-14 00:00:00.000,66+,S,0-25000,Least Income,M,1,TRUE,0,Partial College,Manual,Least Educated,0,0,FALSE
16559,738.35,2002-01-22 00:00:00.000,1957-05-18 00:00:00.000,66+,S,50001-75000,Medium Income,F,3,TRUE,2,Partial College,Professional,Least Educated,0,0,FALSE
16560,312.6508,2003-05-26 00:00:00.000,1970-02-27 00:00:00.000,46-55,M,50001-75000,Medium Income,M,4,TRUE,0,Graduate Degree,Professional,"Highly Educated ",0,0,FALSE
16561,-1700.99,2002-03-25 00:00:00.000,1953-03-26 00:00:00.000,66+,M,25001-50000,Low Income,M,2,TRUE,0,"Bachelors ",Management,Educated,1,1,TRUE
16562,-30.00,2004-04-07 00:00:00.000,1959-07-14 00:00:00.000,56-65,M,50001-75000,Medium Income,M,4,TRUE,3,"Bachelors ",Professional,Educated,1,0,FALSE
16563,-69.99,2003-11-24 00:00:00.000,1968-10-22 00:00:00.000,56-65,M,75001-100000,High Income,F,4,TRUE,4,Partial College,Skilled Manual,Least Educated,1,3,TRUE
16564,134.035,2002-12-21 00:00:00.000,1970-11-16 00:00:00.000,46-55,S,75001-100000,High Income,F,0,FALSE,0,"Bachelors ",Professional,Educated,0,4,TRUE
16565,-12.04,2003-08-08 00:00:00.000,1971-07-21 00:00:00.000,46-55,S,0-25000,Least Income,F,0,FALSE,0,Partial High School,Manual,Least Educated,0,2,TRUE
16566,122.43,2003-08-10 00:00:00.000,1963-06-10 00:00:00.000,56-65,M,75001-100000,High Income,F,4,TRUE,3,Partial College,Professional,Least Educated,1,2,TRUE
16567,110.99,2004-01-11 00:00:00.000,1958-08-25 00:00:00.000,66+,M,75001-100000,High Income,M,4,TRUE,0,Graduate Degree,Skilled Manual,"Highly Educated ",0,0,FALSE
16568,-4.99,2004-05-24 00:00:00.000,1952-02-22 00:00:00.000,66+,S,greater than 100000,Highest Income,F,4,TRUE,5,Partial College,Professional,Least Educated,0,4,TRUE
16569,-48.52,2003-12-03 00:00:00.000,1965-07-08 00:00:00.000,56-65,M,25001-50000,Low Income,M,3,TRUE,3,"Bachelors ",Skilled Manual,Educated,1,2,TRUE
16570,-31.00,2004-02-20 00:00:00.000,1973-11-03 00:00:00.000,46-55,S,0-25000,Least Income,F,0,FALSE,0,Partial High School,Manual,Least Educated,0,2,TRUE
16571,-30.00,2004-06-28 00:00:00.000,1947-06-11 00:00:00.000,66+,M,50001-75000,Medium Income,M,4,TRUE,1,"Bachelors ",Management,Educated,0,1,TRUE
16572,30.01,2004-02-07 00:00:00.000,1967-02-14 00:00:00.000,56-65,M,75001-100000,High Income,F,5,TRUE,5,Graduate Degree,Management,"Highly Educated ",1,2,TRUE
16573,-1619.90,2002-09-24 00:00:00.000,1974-11-01 00:00:00.000,46-55,S,0-25000,Least Income,F,0,FALSE,0,Partial High School,Manual,Least Educated,0,2,TRUE
16574,2410.7475,2002-07-24 00:00:00.000,1969-10-11 00:00:00.000,46-55,S,75001-100000,High Income,F,2,TRUE,0,Graduate Degree,Management,"Highly Educated ",0,0,FALSE
16575,884.48,2001-09-18 00:00:00.000,1958-04-02 00:00:00.000,66+,S,75001-100000,High Income,M,2,TRUE,0,"Bachelors ",Professional,Educated,1,1,TRUE
16576,-1120.49,2002-10-28 00:00:00.000,1943-07-12 00:00:00.000,66+,M,25001-50000,Low Income,M,2,TRUE,0,"Bachelors ",Management,Educated,1,2,TRUE
16577,34.99,2002-08-07 00:00:00.000,1974-05-27 00:00:00.000,46-55,S,75001-100000,High Income,F,0,FALSE,0,"Bachelors ",Professional,Educated,0,3,TRUE
16578,1085.50,2003-03-19 00:00:00.000,1969-02-02 00:00:00.000,46-55,S,0-25000,Least Income,F,2,TRUE,2,High School,Manual,Least Educated,1,0,FALSE
16579,2253.47,2002-05-06 00:00:00.000,1962-03-28 00:00:00.000,56-65,S,50001-75000,Medium Income,F,1,TRUE,0,Partial College,Skilled Manual,Least Educated,1,1,TRUE
16580,2.48,2004-01-29 00:00:00.000,1963-06-02 00:00:00.000,56-65,M,75001-100000,High Income,M,4,TRUE,3,"Bachelors ",Management,Educated,1,0,FALSE
16581,4658.05,2002-03-23 00:00:00.000,1966-02-10 00:00:00.000,56-65,M,75001-100000,High Income,F,5,TRUE,5,Graduate Degree,Management,"Highly Educated ",0,3,TRUE
16582,-4.99,2003-09-25 00:00:00.000,1952-02-16 00:00:00.000,66+,M,greater than 100000,Highest Income,F,4,TRUE,5,Partial College,Professional,Least Educated,1,3,TRUE
16583,22.70,2003-10-04 00:00:00.000,1965-04-19 00:00:00.000,56-65,S,50001-75000,Medium Income,M,0,FALSE,0,Graduate Degree,Professional,"Highly Educated ",0,0,FALSE
16584,2607.6408,2002-10-24 00:00:00.000,1967-06-20 00:00:00.000,56-65,S,50001-75000,Medium Income,F,5,TRUE,5,"Bachelors ",Professional,Educated,1,3,TRUE
16585,62.98,2003-08-03 00:00:00.000,1954-06-18 00:00:00.000,66+,M,25001-50000,Low Income,M,1,TRUE,0,High School,Clerical,Least Educated,1,1,TRUE
16586,27.70,2003-11-18 00:00:00.000,1965-07-18 00:00:00.000,56-65,M,25001-50000,Low Income,M,3,TRUE,3,"Bachelors ",Skilled Manual,Educated,0,3,TRUE
16587,505.00,2003-12-28 00:00:00.000,1972-09-24 00:00:00.000,46-55,M,50001-75000,Medium Income,F,1,TRUE,0,Graduate Degree,Professional,"Highly Educated ",1,0,FALSE
16588,175.385,2002-08-29 00:00:00.000,1963-09-20 00:00:00.000,56-65,M,greater than 100000,Highest Income,M,4,TRUE,3,Partial College,Professional,Least Educated,1,3,TRUE
16589,1544.53,2002-04-26 00:00:00.000,1971-05-03 00:00:00.000,46-55,S,0-25000,Least Income,F,0,FALSE,0,Partial High School,Manual,Least Educated,0,2,TRUE
16590,2332.98,2002-07-22 00:00:00.000,1969-05-04 00:00:00.000,46-55,M,75001-100000,High Income,M,3,TRUE,0,Graduate Degree,Professional,"Highly Educated ",1,0,FALSE
16591,2422.34,2004-01-21 00:00:00.000,1973-12-13 00:00:00.000,46-55,M,50001-75000,Medium Income,M,0,FALSE,0,Partial College,Skilled Manual,Least Educated,1,1,TRUE
16592,-20.01,2004-05-08 00:00:00.000,1966-11-20 00:00:00.000,56-65,S,greater than 100000,Highest Income,F,0,FALSE,0,Graduate Degree,Management,"Highly Educated ",0,3,TRUE
16593,2.70,2004-02-25 00:00:00.000,1977-08-23 00:00:00.000,46-55,S,25001-50000,Low Income,M,0,FALSE,0,Partial College,Skilled Manual,Least Educated,1,1,TRUE
16594,1143.19,2003-10-14 00:00:00.000,1963-08-03 00:00:00.000,56-65,S,50001-75000,Medium Income,M,3,TRUE,2,Graduate Degree,Professional,"Highly Educated ",0,0,FALSE
16595,-9.51,2003-08-21 00:00:00.000,1954-10-08 00:00:00.000,66+,S,greater than 100000,Highest Income,F,3,TRUE,4,Partial College,Professional,Least Educated,0,4,TRUE
16596,3.99,2004-02-16 00:00:00.000,1955-12-27 00:00:00.000,66+,S,25001-50000,Low Income,M,2,TRUE,0,High School,Skilled Manual,Least Educated,0,2,TRUE
16597,45.48,2004-06-21 00:00:00.000,1957-07-24 00:00:00.000,66+,M,75001-100000,High Income,M,2,TRUE,0,Partial College,Professional,Least Educated,1,1,TRUE
16598,56.96,2004-04-29 00:00:00.000,1942-04-15 00:00:00.000,66+,M,50001-75000,Medium Income,M,3,TRUE,0,Graduate Degree,Management,"Highly Educated ",1,2,TRUE
16599,2.70,2003-10-29 00:00:00.000,1948-06-06 00:00:00.000,66+,M,0-25000,Least Income,F,2,TRUE,1,Partial High School,Clerical,Least Educated,1,2,TRUE
16600,2.70,2004-02-29 00:00:00.000,1971-01-02 00:00:00.000,46-55,S,25001-50000,Low Income,F,2,TRUE,2,Partial College,Clerical,Least Educated,1,2,TRUE
16601,2.70,2003-12-31 00:00:00.000,1961-11-16 00:00:00.000,56-65,M,50001-75000,Medium Income,M,1,TRUE,0,Partial College,Skilled Manual,Least Educated,1,1,TRUE
16602,-3.99,2004-05-13 00:00:00.000,1951-08-14 00:00:00.000,66+,S,0-25000,Least Income,F,3,TRUE,0,High School,Manual,Least Educated,0,2,TRUE
16603,1094.49,2004-02-18 00:00:00.000,1955-06-04 00:00:00.000,66+,M,25001-50000,Low Income,M,1,TRUE,0,Partial College,Clerical,Least Educated,1,1,TRUE
16604,31.69,2004-05-14 00:00:00.000,1978-03-12 00:00:00.000,46-55,S,25001-50000,Low Income,F,0,FALSE,0,Partial College,Clerical,Least Educated,0,1,TRUE
16605,1080.48,2004-06-10 00:00:00.000,1969-05-11 00:00:00.000,46-55,S,25001-50000,Low Income,M,2,TRUE,2,"Bachelors ",Skilled Manual,Educated,1,0,FALSE
